# CREATED BY GENE DIAGNOSTICS TOOL on Sun Nov 18 23:21:34 2018
# diag: nrgsummary, run(s): act, time window: 0-9(1 steps), species: ions
# normalization: R_0
#
#  t          G_tot       Q_tot       P_tot     
  4.2922E+00  2.8486E-15  1.8405E+03 -1.3531E+00
  4.2974E+00 -2.5878E-15  1.8386E+03 -1.4016E+00
  4.3026E+00 -1.8003E-15  1.8365E+03 -1.3981E+00
  4.3077E+00 -6.3909E-15  1.8341E+03 -1.3485E+00
  4.3129E+00  3.0981E-15  1.8317E+03 -1.2439E+00
  4.3181E+00 -4.8594E-16  1.8291E+03 -1.1579E+00
  4.3233E+00 -2.5242E-15  1.8266E+03 -1.1275E+00
  4.3285E+00 -5.7045E-15  1.8240E+03 -1.0932E+00
  4.3337E+00  5.5581E-16  1.8214E+03 -1.0729E+00
  4.3389E+00 -5.6677E-15  1.8187E+03 -1.0369E+00
  4.3441E+00  2.3787E-15  1.8158E+03 -9.6112E-01
  4.3492E+00  3.0642E-17  1.8128E+03 -8.7248E-01
  4.3544E+00  7.9286E-15  1.8096E+03 -7.5938E-01
  4.3596E+00 -9.6250E-15  1.8062E+03 -6.0246E-01
  4.3648E+00 -7.4677E-16  1.8030E+03 -4.4208E-01
  4.3700E+00 -4.8984E-15  1.7998E+03 -3.1254E-01
  4.3752E+00 -7.9195E-15  1.7965E+03 -1.9162E-01
  4.3804E+00 -3.0277E-16  1.7930E+03 -5.1131E-02
  4.3855E+00  3.5370E-15  1.7894E+03  1.2460E-02
  4.3907E+00  2.4778E-15  1.7858E+03 -3.7003E-02
  4.3959E+00  8.8483E-15  1.7821E+03 -1.6606E-01
  4.4011E+00  3.2483E-16  1.7786E+03 -2.7144E-01
  4.4063E+00 -4.3782E-15  1.7750E+03 -3.5933E-01
  4.4115E+00  5.9461E-16  1.7717E+03 -4.9221E-01
  4.4167E+00  1.0597E-14  1.7683E+03 -6.8546E-01
  4.4218E+00 -6.0811E-15  1.7651E+03 -9.6878E-01
  4.4270E+00  1.0116E-16  1.7618E+03 -1.3920E+00
  4.4322E+00 -9.2381E-15  1.7582E+03 -1.9077E+00
  4.4374E+00 -3.7779E-16  1.7547E+03 -2.3819E+00
  4.4426E+00 -5.4078E-16  1.7512E+03 -2.7941E+00
  4.4478E+00 -2.1019E-15  1.7478E+03 -3.1731E+00
  4.4530E+00  1.1669E-15  1.7442E+03 -3.4734E+00
  4.4582E+00 -6.8301E-15  1.7405E+03 -3.6901E+00
  4.4633E+00  6.3544E-17  1.7368E+03 -3.8480E+00
  4.4685E+00 -6.4645E-15  1.7330E+03 -3.9747E+00
  4.4737E+00  3.2056E-15  1.7293E+03 -4.0765E+00
