# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 16:43:02 2019
# diag: spectra, run(s): act, time window: 0-2571.449(620 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xliotas05/ITGa_NL/omt1/
# normalization: L_ref=1.65m
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  1.2500E+00  1.1282E-05
  1.3000E+00  9.9187E-06
  1.3500E+00  8.5119E-06
  1.4000E+00  7.1439E-06
  1.4500E+00  6.2143E-06
  1.5000E+00  5.2738E-06
  1.5500E+00  4.6326E-06
  1.6000E+00  4.0733E-06
  1.6500E+00  3.5331E-06
  1.7000E+00  3.0694E-06
  1.7500E+00  2.7409E-06
  1.8000E+00  2.3996E-06
  1.8500E+00  2.0816E-06
  1.9000E+00  1.8425E-06
  1.9500E+00  1.6015E-06
  2.0000E+00  1.4644E-06
  2.0500E+00  1.2618E-06
  2.1000E+00  1.1571E-06
  2.1500E+00  1.0170E-06
  2.2000E+00  9.1233E-07
  2.2500E+00  8.3661E-07
  2.3000E+00  7.2553E-07
  2.3500E+00  6.6048E-07
  2.4000E+00  5.9986E-07
  2.4500E+00  5.4652E-07
  2.5000E+00  4.9438E-07
  2.5500E+00  4.5325E-07
  2.6000E+00  4.1505E-07
  2.6500E+00  3.7241E-07
  2.7000E+00  3.5139E-07
  2.7500E+00  3.1305E-07
  2.8000E+00  2.8995E-07
  2.8500E+00  2.6862E-07
  2.9000E+00  2.5262E-07
  2.9500E+00  2.3414E-07
  3.0000E+00  2.2025E-07
  3.0500E+00  2.0285E-07
  3.1000E+00  1.9164E-07
  3.1500E+00  1.7809E-07


# kxind = 7, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  1.1123E-01
  5.0000E-02  1.4196E-03
  1.0000E-01  1.2446E-03
  1.5000E-01  2.0174E-03
  2.0000E-01  1.6802E-03
  2.5000E-01  1.7516E-03
  3.0000E-01  1.0256E-03
  3.5000E-01  8.8370E-04
  4.0000E-01  6.0572E-04
  4.5000E-01  4.0097E-04
  5.0000E-01  3.0664E-04
  5.5000E-01  2.2484E-04
  6.0000E-01  1.6800E-04
  6.5000E-01  1.3734E-04
  7.0000E-01  1.0469E-04
  7.5000E-01  8.2692E-05
  8.0000E-01  6.4166E-05
  8.5000E-01  5.0309E-05
  9.0000E-01  4.2888E-05
  9.5000E-01  3.4607E-05
  1.0000E+00  2.7135E-05
  1.0500E+00  2.3366E-05
  1.1000E+00  1.9572E-05
  1.1500E+00  1.6331E-05
  1.2000E+00  1.3667E-05
  1.2500E+00  1.1876E-05
  1.3000E+00  9.8751E-06
  1.3500E+00  8.1724E-06
  1.4000E+00  7.1793E-06
  1.4500E+00  6.0655E-06
  1.5000E+00  5.2839E-06
  1.5500E+00  4.6155E-06
  1.6000E+00  3.9506E-06
  1.6500E+00  3.4344E-06
  1.7000E+00  3.0812E-06
  1.7500E+00  2.6399E-06
  1.8000E+00  2.3054E-06
  1.8500E+00  2.0839E-06
  1.9000E+00  1.8464E-06
  1.9500E+00  1.6050E-06
  2.0000E+00  1.4379E-06
  2.0500E+00  1.2728E-06
  2.1000E+00  1.1522E-06
  2.1500E+00  1.0199E-06
  2.2000E+00  9.2008E-07
  2.2500E+00  8.1463E-07
  2.3000E+00  7.3268E-07
  2.3500E+00  6.5686E-07
  2.4000E+00  5.9427E-07
  2.4500E+00  5.3963E-07
  2.5000E+00  4.9039E-07
  2.5500E+00  4.4648E-07
  2.6000E+00  4.1935E-07
  2.6500E+00  3.6906E-07
  2.7000E+00  3.4608E-07
  2.7500E+00  3.1741E-07
  2.8000E+00  2.9183E-07
  2.8500E+00  2.6609E-07
  2.9000E+00  2.4785E-07
  2.9500E+00  2.3190E-07
  3.0000E+00  2.1710E-07
  3.0500E+00  1.9470E-07
  3.1000E+00  1.9105E-07
  3.1500E+00  1.7849E-07


# kxind = 8, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  1.2279E-01
  5.0000E-02  1.3180E-03
  1.0000E-01  1.0735E-03
  1.5000E-01  1.6057E-03
  2.0000E-01  1.6952E-03
  2.5000E-01  1.8209E-03
  3.0000E-01  1.1107E-03
  3.5000E-01  8.3496E-04
  4.0000E-01  6.1987E-04
  4.5000E-01  3.9380E-04
  5.0000E-01  2.8713E-04
  5.5000E-01  2.2396E-04
  6.0000E-01  1.8099E-04
  6.5000E-01  1.3412E-04
  7.0000E-01  1.0235E-04
  7.5000E-01  7.8557E-05
  8.0000E-01  6.4913E-05
  8.5000E-01  5.2275E-05
  9.0000E-01  4.1012E-05
  9.5000E-01  3.4117E-05
  1.0000E+00  2.7996E-05
  1.0500E+00  2.4163E-05
  1.1000E+00  1.9188E-05
  1.1500E+00  1.6003E-05
  1.2000E+00  1.4015E-05
  1.2500E+00  1.1805E-05
  1.3000E+00  9.4069E-06
  1.3500E+00  8.2705E-06
  1.4000E+00  7.2614E-06
  1.4500E+00  6.1025E-06
  1.5000E+00  5.1379E-06
  1.5500E+00  4.7438E-06
  1.6000E+00  4.0644E-06
  1.6500E+00  3.3770E-06
  1.7000E+00  3.0855E-06
  1.7500E+00  2.6284E-06
  1.8000E+00  2.3841E-06
  1.8500E+00  2.0903E-06
  1.9000E+00  1.8358E-06
  1.9500E+00  1.5999E-06
  2.0000E+00  1.4162E-06
  2.0500E+00  1.2536E-06
  2.1000E+00  1.1097E-06
  2.1500E+00  1.0192E-06
  2.2000E+00  9.2689E-07
  2.2500E+00  8.4614E-07
  2.3000E+00  7.0918E-07
  2.3500E+00  6.6659E-07
  2.4000E+00  5.8387E-07
  2.4500E+00  5.1898E-07
  2.5000E+00  4.9116E-07
  2.5500E+00  4.5079E-07
  2.6000E+00  4.1046E-07
  2.6500E+00  3.7126E-07
  2.7000E+00  3.3591E-07
  2.7500E+00  3.0690E-07
  2.8000E+00  2.9115E-07
  2.8500E+00  2.6776E-07
  2.9000E+00  2.4929E-07
  2.9500E+00  2.2663E-07
  3.0000E+00  2.1726E-07
  3.0500E+00  2.0170E-07
  3.1000E+00  1.8551E-07
  3.1500E+00  1.7797E-07


# kxind = 9, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  6.4537E-02
  5.0000E-02  1.4712E-03
  1.0000E-01  1.2599E-03
  1.5000E-01  1.6809E-03
  2.0000E-01  1.8536E-03
  2.5000E-01  1.7549E-03
  3.0000E-01  1.0974E-03
  3.5000E-01  7.7026E-04
  4.0000E-01  5.9328E-04
  4.5000E-01  4.1877E-04
  5.0000E-01  3.0086E-04
  5.5000E-01  2.2481E-04
  6.0000E-01  1.7385E-04
  6.5000E-01  1.3611E-04
  7.0000E-01  1.0338E-04
  7.5000E-01  8.1116E-05
  8.0000E-01  6.1756E-05
  8.5000E-01  5.2761E-05
  9.0000E-01  4.2349E-05
  9.5000E-01  3.3747E-05
  1.0000E+00  2.7973E-05
