# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 14:38:01 2019
# diag: nrgsummary, run(s): act, time window: 0-3247.258(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_b/
# normalization: L_T,ions=5.4832m
#
#  t          G_tot       Q_tot       P_tot     
  4.9403E+01 -4.3219E-20  3.8489E-02  1.5124E-03
  4.9687E+01 -1.8670E-20  3.8372E-02  1.4457E-03
  4.9972E+01 -2.1525E-20  3.8259E-02  1.3824E-03
  5.0258E+01  3.0636E-20  3.8152E-02  1.3217E-03
  5.0557E+01  1.3858E-20  3.8047E-02  1.2601E-03
  5.0856E+01 -7.3080E-20  3.7945E-02  1.1984E-03
  5.1155E+01 -7.1302E-21  3.7839E-02  1.1342E-03
  5.1454E+01  3.7562E-21  3.7723E-02  1.0675E-03
  5.1753E+01  5.9684E-20  3.7603E-02  1.0008E-03
  5.2052E+01 -6.3339E-20  3.7484E-02  9.3477E-04
  5.2351E+01  8.1514E-21  3.7371E-02  8.7206E-04
  5.2650E+01 -1.8980E-20  3.7265E-02  8.1398E-04
  5.2949E+01  1.1406E-20  3.7163E-02  7.6221E-04
  5.3250E+01  1.8166E-21  3.7060E-02  7.1450E-04
  5.3564E+01 -6.4232E-20  3.6951E-02  6.6628E-04
  5.3878E+01  4.2529E-20  3.6847E-02  6.2092E-04
  5.4192E+01 -6.1566E-20  3.6749E-02  5.7688E-04
  5.4506E+01 -4.8248E-20  3.6653E-02  5.3159E-04
  5.4820E+01 -8.0435E-21  3.6554E-02  4.8722E-04
  5.5134E+01  3.3571E-22  3.6448E-02  4.4480E-04
  5.5448E+01  1.3227E-20  3.6341E-02  4.0348E-04
  5.5761E+01 -4.5806E-20  3.6234E-02  3.6394E-04
  5.6075E+01 -7.3332E-20  3.6128E-02  3.2631E-04
  5.6391E+01  3.5897E-20  3.6024E-02  2.9173E-04
  5.6721E+01 -7.5985E-20  3.5920E-02  2.6060E-04
  5.7050E+01 -3.4695E-20  3.5822E-02  2.3101E-04
  5.7380E+01  3.9927E-20  3.5726E-02  2.0226E-04
  5.7710E+01 -2.4623E-20  3.5636E-02  1.7738E-04
  5.8039E+01  1.6110E-20  3.5551E-02  1.5780E-04
  5.8369E+01  7.4096E-21  3.5467E-02  1.4333E-04
  5.8699E+01  6.3446E-20  3.5389E-02  1.3630E-04
  5.9028E+01  1.5787E-20  3.5315E-02  1.3525E-04
  5.9358E+01 -6.0233E-21  3.5241E-02  1.3237E-04
  5.9689E+01 -1.5779E-21  3.5167E-02  1.2388E-04
  6.0035E+01 -2.5753E-20  3.5087E-02  1.0877E-04
  6.0381E+01 -1.6289E-20  3.5008E-02  8.5211E-05
  6.0728E+01  5.6077E-20  3.4924E-02  5.6711E-05
  6.1074E+01 -2.3838E-20  3.4835E-02  2.6205E-05
  6.1420E+01 -1.4742E-22  3.4738E-02 -4.4683E-06
  6.1766E+01  1.8790E-21  3.4637E-02 -3.4906E-05
  6.2112E+01 -1.4575E-20  3.4537E-02 -6.5453E-05
  6.2458E+01  1.9195E-20  3.4434E-02 -9.7578E-05
  6.2804E+01  4.7622E-20  3.4332E-02 -1.3157E-04
  6.3152E+01 -1.8326E-20  3.4233E-02 -1.6508E-04
  6.3516E+01  6.0571E-21  3.4130E-02 -1.9992E-04
  6.3879E+01  1.3684E-20  3.4025E-02 -2.3376E-04
  6.4243E+01 -3.7760E-20  3.3918E-02 -2.6709E-04
  6.4606E+01 -3.7866E-20  3.3818E-02 -3.0176E-04
  6.4969E+01  8.7319E-21  3.3727E-02 -3.3477E-04
  6.5333E+01 -6.6385E-21  3.3641E-02 -3.6146E-04
  6.5696E+01 -2.5789E-20  3.3557E-02 -3.7724E-04
  6.6060E+01 -7.3514E-20  3.3476E-02 -3.7848E-04
  6.6423E+01  7.4804E-21  3.3399E-02 -3.6640E-04
  6.6787E+01  7.9785E-21  3.3324E-02 -3.4532E-04
  6.7150E+01 -7.0466E-21  3.3245E-02 -3.2059E-04
  6.7513E+01 -1.8014E-21  3.3166E-02 -2.9377E-04
  6.7877E+01  2.5104E-20  3.3088E-02 -2.6477E-04
  6.8240E+01  1.7870E-21  3.3017E-02 -2.3398E-04
  6.8604E+01  3.6490E-20  3.2955E-02 -2.0321E-04
  6.8967E+01 -4.3998E-20  3.2903E-02 -1.6925E-04
