# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 14:25:10 2019
# diag: spectra, run(s): act, time window: 0-3247.258(632 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_b/
# normalization: L_T,ions=5.4832m
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  4.5000E-01  2.0015E-04
  5.0000E-01  1.7744E-04
  5.5000E-01  1.3636E-04
  6.0000E-01  1.1231E-04
  6.5000E-01  8.3699E-05
  7.0000E-01  7.0814E-05
  7.5000E-01  5.1454E-05
  8.0000E-01  4.4495E-05
  8.5000E-01  3.4463E-05
  9.0000E-01  2.6857E-05
  9.5000E-01  2.2574E-05
  1.0000E+00  1.8576E-05
  1.0500E+00  1.5746E-05
  1.1000E+00  1.2341E-05
  1.1500E+00  1.0221E-05
  1.2000E+00  8.5875E-06
  1.2500E+00  7.2227E-06
  1.3000E+00  5.8181E-06
  1.3500E+00  5.0709E-06
  1.4000E+00  4.5609E-06
  1.4500E+00  3.9940E-06
  1.5000E+00  3.4354E-06
  1.5500E+00  2.9364E-06
  1.6000E+00  2.5105E-06
  1.6500E+00  2.3621E-06
  1.7000E+00  2.1527E-06
  1.7500E+00  1.9006E-06
  1.8000E+00  1.7159E-06
  1.8500E+00  1.4983E-06
  1.9000E+00  1.3138E-06
  1.9500E+00  1.2223E-06
  2.0000E+00  1.0667E-06
  2.0500E+00  1.0076E-06
  2.1000E+00  8.9715E-07
  2.1500E+00  7.8894E-07
  2.2000E+00  7.2427E-07
  2.2500E+00  6.8829E-07
  2.3000E+00  6.2251E-07
  2.3500E+00  5.4387E-07
  2.4000E+00  4.9608E-07
  2.4500E+00  4.8089E-07
  2.5000E+00  4.3579E-07
  2.5500E+00  3.9128E-07
  2.6000E+00  3.8044E-07
  2.6500E+00  3.5235E-07
  2.7000E+00  3.1486E-07
  2.7500E+00  2.8254E-07
  2.8000E+00  2.7517E-07
  2.8500E+00  2.5156E-07
  2.9000E+00  2.3210E-07
  2.9500E+00  2.1956E-07
  3.0000E+00  2.0442E-07
  3.0500E+00  1.8937E-07
  3.1000E+00  1.7220E-07
  3.1500E+00  1.6873E-07


# kxind = 6, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
