# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 11:54:54 2019
# diag: nrgsummary, run(s): act, time window: 0-1709.2536(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds025/ITGa_NL/omt3/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  9.1097E+01  4.8489E-19  1.1266E+00  3.5562E-03
  9.1361E+01 -1.5693E-18  1.1247E+00  3.5782E-03
  9.1624E+01 -1.4601E-18  1.1232E+00  3.3013E-03
  9.1888E+01 -2.4441E-18  1.1218E+00  2.8924E-03
  9.2151E+01 -2.8942E-18  1.1201E+00  2.4864E-03
  9.2414E+01  2.6864E-18  1.1184E+00  1.8977E-03
  9.2683E+01 -3.9427E-18  1.1170E+00  1.5172E-03
  9.2959E+01 -6.4963E-20  1.1162E+00  1.2666E-03
  9.3236E+01  2.0827E-18  1.1154E+00  9.6097E-04
  9.3512E+01 -2.1214E-19  1.1147E+00  7.2249E-04
  9.3789E+01 -2.0476E-18  1.1142E+00  5.5708E-04
  9.4066E+01 -2.4064E-18  1.1138E+00  2.9219E-04
  9.4342E+01 -2.1639E-18  1.1131E+00 -1.0055E-04
  9.4619E+01 -2.8530E-19  1.1124E+00 -5.9781E-04
  9.4895E+01  1.9054E-19  1.1121E+00 -9.7223E-04
  9.5172E+01  1.5790E-18  1.1121E+00 -1.0830E-03
  9.5454E+01  1.8717E-18  1.1126E+00 -1.2167E-03
  9.5744E+01  5.7211E-19  1.1130E+00 -1.3814E-03
  9.6034E+01 -1.1198E-18  1.1132E+00 -1.4803E-03
  9.6325E+01  1.5280E-18  1.1133E+00 -1.1490E-03
  9.6615E+01  2.6180E-18  1.1133E+00 -5.4259E-04
  9.6906E+01 -8.6689E-19  1.1134E+00 -3.8841E-04
  9.7196E+01  2.5703E-18  1.1138E+00 -4.2167E-04
  9.7486E+01  2.1732E-18  1.1142E+00 -4.5191E-04
  9.7777E+01 -9.3382E-19  1.1144E+00 -4.3866E-04
  9.8067E+01 -2.2809E-18  1.1146E+00 -5.1537E-04
  9.8357E+01 -1.7240E-18  1.1148E+00 -4.7481E-04
  9.8648E+01  1.3577E-18  1.1151E+00 -3.5568E-04
  9.8938E+01 -1.7017E-18  1.1153E+00 -3.4506E-04
  9.9228E+01  6.8080E-19  1.1153E+00 -2.8471E-04
  9.9519E+01  2.5264E-18  1.1156E+00 -5.2857E-04
  9.9809E+01  2.0977E-19  1.1157E+00 -7.0546E-04
  1.0010E+02  1.7786E-18  1.1161E+00 -8.2812E-04
  1.0039E+02 -3.1057E-19  1.1168E+00 -1.0434E-03
  1.0068E+02  6.5392E-19  1.1173E+00 -8.2950E-04
  1.0097E+02  9.8158E-20  1.1179E+00 -5.8094E-04
