# CREATED BY GENE DIAGNOSTICS TOOL on Tue Feb 26 16:35:08 2019
# diag: nrgsummary, run(s): act, time window: 0-231.52833(1 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-0.8/ITGa_NL/omt10/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  5.4881E+00  4.0263E-18  2.3002E+01  4.0082E+00
  5.5030E+00 -1.3778E-17  2.2933E+01  4.0002E+00
  5.5179E+00  9.2583E-18  2.2760E+01  3.9174E+00
  5.5328E+00  1.2328E-18  2.2755E+01  3.8724E+00
  5.5477E+00 -8.5516E-19  2.2868E+01  4.0225E+00
  5.5626E+00 -7.7136E-18  2.3021E+01  4.2055E+00
  5.5775E+00  1.6872E-17  2.2929E+01  4.1907E+00
  5.5924E+00 -8.2946E-18  2.2888E+01  4.0055E+00
  5.6073E+00 -6.9544E-18  2.2939E+01  3.8213E+00
  5.6222E+00  1.0881E-18  2.2912E+01  3.7760E+00
  5.6371E+00 -7.1374E-18  2.2802E+01  3.8049E+00
  5.6520E+00  5.5183E-18  2.3013E+01  3.8629E+00
  5.6669E+00  6.3301E-19  2.3208E+01  3.8375E+00
  5.6818E+00 -2.0179E-17  2.3248E+01  3.7830E+00
  5.6967E+00  2.1529E-17  2.3269E+01  3.9179E+00
  5.7116E+00  4.9336E-18  2.3291E+01  4.1991E+00
  5.7265E+00  1.7358E-17  2.3374E+01  4.4293E+00
  5.7414E+00 -1.9578E-17  2.3508E+01  4.4444E+00
  5.7563E+00  1.2158E-18  2.3530E+01  4.3700E+00
  5.7712E+00 -2.8463E-17  2.3425E+01  4.3325E+00
  5.7861E+00 -2.6228E-17  2.3377E+01  4.2338E+00
  5.8010E+00  3.1644E-18  2.3470E+01  4.0108E+00
  5.8159E+00 -6.9162E-18  2.3603E+01  3.9810E+00
  5.8308E+00 -8.4771E-18  2.3775E+01  4.2305E+00
  5.8457E+00  1.6075E-17  2.3942E+01  4.4078E+00
  5.8606E+00  2.0230E-18  2.4094E+01  4.4134E+00
  5.8755E+00 -5.7544E-18  2.4079E+01  4.4176E+00
  5.8904E+00  5.0815E-18  2.4044E+01  4.4655E+00
  5.9053E+00  5.1708E-18  2.4075E+01  4.4896E+00
  5.9202E+00 -8.3891E-18  2.4084E+01  4.4206E+00
  5.9351E+00  5.5619E-18  2.4074E+01  4.2973E+00
  5.9500E+00  6.3999E-18  2.4091E+01  4.2610E+00
  5.9649E+00  1.4135E-17  2.4132E+01  4.3713E+00
  5.9798E+00  5.7222E-18  2.4259E+01  4.5143E+00
  5.9947E+00  7.8712E-18  2.4203E+01  4.4568E+00
  6.0096E+00 -2.0312E-17  2.4018E+01  4.2702E+00
  6.0245E+00  6.0370E-18  2.3870E+01  4.1790E+00
  6.0394E+00  2.3515E-17  2.3857E+01  4.1534E+00
  6.0543E+00  2.1502E-18  2.3851E+01  4.0622E+00
  6.0692E+00  9.6928E-18  2.3870E+01  3.9899E+00
  6.0841E+00  1.2906E-17  2.3959E+01  4.0420E+00
  6.0990E+00  1.1806E-17  2.4024E+01  4.0715E+00
  6.1139E+00  1.8289E-17  2.4115E+01  4.1242E+00
  6.1288E+00  4.3003E-18  2.4135E+01  4.2379E+00
  6.1437E+00 -1.0512E-17  2.4303E+01  4.3886E+00
  6.1586E+00 -1.2823E-18  2.4432E+01  4.4119E+00
  6.1735E+00 -1.9674E-17  2.4497E+01  4.3646E+00
  6.1884E+00  9.8648E-18  2.4478E+01  4.3619E+00
