# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan  3 15:03:36 2019
# diag: nrgsummary, run(s): act, time window: 0-2000(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms036/ITGa_NL/omt2/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  2.3198E+02  2.1897E-19  1.7181E+00 -1.0583E-02
  2.3281E+02 -5.8660E-19  1.7142E+00 -9.3220E-03
  2.3364E+02 -6.1057E-19  1.7111E+00 -8.5377E-03
  2.3447E+02 -9.7823E-19  1.7073E+00 -8.0670E-03
  2.3531E+02  1.1806E-18  1.7020E+00 -7.5812E-03
  2.3614E+02  3.1407E-19  1.6957E+00 -7.0335E-03
  2.3697E+02  2.3744E-19  1.6889E+00 -7.1862E-03
  2.3785E+02  9.2475E-19  1.6818E+00 -7.7745E-03
  2.3872E+02 -4.0712E-20  1.6751E+00 -7.2453E-03
  2.3959E+02 -2.7645E-19  1.6686E+00 -6.1920E-03
  2.4046E+02  3.4985E-19  1.6623E+00 -5.7970E-03
  2.4133E+02  2.0483E-19  1.6560E+00 -5.8325E-03
  2.4221E+02  3.3550E-20  1.6499E+00 -6.1935E-03
  2.4308E+02  1.5449E-19  1.6439E+00 -6.6553E-03
  2.4395E+02 -5.9558E-19  1.6388E+00 -7.0460E-03
  2.4482E+02 -7.5060E-19  1.6352E+00 -7.6853E-03
  2.4570E+02 -7.2510E-20  1.6328E+00 -7.7325E-03
  2.4657E+02 -1.3066E-18  1.6305E+00 -6.3103E-03
  2.4744E+02  4.1250E-19  1.6285E+00 -3.3670E-03
  2.4831E+02  1.5579E-19  1.6266E+00 -7.3295E-04
  2.4918E+02 -1.9732E-19  1.6249E+00 -1.8303E-05
  2.5006E+02 -5.9985E-19  1.6234E+00 -1.0573E-03
  2.5093E+02 -2.7787E-19  1.6215E+00 -1.1348E-03
  2.5180E+02 -2.4497E-19  1.6191E+00 -3.1378E-04
  2.5267E+02  3.2185E-19  1.6160E+00 -5.7233E-04
  2.5354E+02 -6.7895E-19  1.6129E+00 -2.0044E-03
  2.5442E+02  7.8428E-19  1.6103E+00 -3.1795E-03
  2.5529E+02  6.3670E-19  1.6083E+00 -3.9393E-03
  2.5616E+02 -9.8173E-19  1.6071E+00 -3.9892E-03
  2.5703E+02  1.1567E-21  1.6065E+00 -2.9603E-03
  2.5790E+02  6.2050E-19  1.6061E+00 -1.3731E-03
  2.5878E+02  6.2968E-19  1.6059E+00  4.0880E-04
  2.5965E+02 -8.0537E-19  1.6057E+00  2.1133E-03
  2.6052E+02  1.0187E-18  1.6049E+00  3.8520E-03
  2.6139E+02  1.1629E-18  1.6041E+00  4.2848E-03
  2.6226E+02  4.1318E-19  1.6037E+00  3.7680E-03
  2.6314E+02  1.0136E-18  1.6042E+00  2.7217E-03
  2.6401E+02 -3.0825E-19  1.6053E+00  1.2641E-03
  2.6488E+02  1.6298E-19  1.6061E+00  8.3798E-04
  2.6575E+02 -6.1700E-20  1.6067E+00  1.5437E-03
  2.6663E+02  7.7022E-19  1.6069E+00  2.7088E-03
  2.6750E+02  6.5902E-19  1.6057E+00  3.5767E-03
  2.6837E+02 -1.2631E-19  1.6029E+00  4.0775E-03
  2.6924E+02  1.8383E-19  1.5992E+00  4.4798E-03
