# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan 24 15:58:15 2019
# diag: fluxspectra, run(s): act, time window: 0-30(216 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.2/ITGa_NL/omt6/
# normalization: R_0
#
# Q*dVdx =   3.9124E+01 MW
# G*dVdx =   4.1721E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  2.3000E+00 -3.6458E-13  3.1369E-02
  2.3500E+00 -6.8348E-13  2.8625E-02
  2.4000E+00  9.4320E-13  2.6258E-02
  2.4500E+00  4.7077E-13  2.4440E-02
  2.5000E+00 -2.8848E-13  2.2550E-02
  2.5500E+00  3.0179E-12  2.1037E-02
  2.6000E+00 -4.5839E-13  1.9495E-02
  2.6500E+00  8.7996E-13  1.8605E-02
  2.7000E+00  8.7459E-13  1.7377E-02
  2.7500E+00 -1.9173E-12  1.6369E-02
  2.8000E+00 -1.5985E-12  1.5526E-02
  2.8500E+00  1.4877E-13  1.4743E-02
  2.9000E+00 -1.0071E-12  1.3810E-02
  2.9500E+00 -4.9618E-13  1.3159E-02
  3.0000E+00  7.5381E-13  1.2180E-02
  3.0500E+00  5.7447E-14  1.1524E-02
  3.1000E+00  1.3664E-12  1.0716E-02
  3.1500E+00  2.9581E-13  1.0769E-02
