# CREATED BY GENE DIAGNOSTICS TOOL on Fri Mar  1 16:16:56 2019
# diag: nrgsummary, run(s): act, time window: 0-753.41303(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt2_P/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  3.3786E+01  5.8004E-18  5.4920E+00  2.5521E-02
  3.3855E+01  3.5697E-18  5.4696E+00  2.6990E-02
  3.3924E+01 -8.9776E-18  5.4468E+00  2.7915E-02
  3.3992E+01  1.8403E-18  5.4238E+00  2.8576E-02
  3.4061E+01  5.6039E-19  5.4006E+00  2.9045E-02
  3.4132E+01 -2.5475E-20  5.3763E+00  2.9348E-02
  3.4205E+01 -7.0294E-19  5.3520E+00  2.9709E-02
  3.4277E+01 -1.9999E-18  5.3280E+00  3.0001E-02
  3.4349E+01 -3.6672E-19  5.3040E+00  3.0036E-02
  3.4421E+01  4.7194E-19  5.2797E+00  2.9723E-02
  3.4494E+01 -8.8094E-18  5.2552E+00  2.9445E-02
  3.4566E+01 -4.2806E-20  5.2306E+00  2.9501E-02
  3.4638E+01  1.7819E-19  5.2058E+00  2.9680E-02
  3.4710E+01 -6.0394E-18  5.1811E+00  2.9683E-02
  3.4782E+01 -1.7581E-18  5.1562E+00  2.9456E-02
  3.4857E+01  2.9193E-18  5.1302E+00  2.9094E-02
  3.4933E+01 -2.0336E-18  5.1038E+00  2.8702E-02
  3.5009E+01 -6.4847E-18  5.0772E+00  2.8099E-02
  3.5085E+01  6.2162E-18  5.0507E+00  2.7252E-02
  3.5161E+01 -2.0633E-18  5.0241E+00  2.6373E-02
  3.5236E+01  2.1826E-19  4.9976E+00  2.5715E-02
  3.5312E+01  2.4547E-18  4.9713E+00  2.5505E-02
  3.5388E+01  6.1350E-19  4.9454E+00  2.5270E-02
  3.5464E+01 -9.5802E-19  4.9203E+00  2.4734E-02
  3.5540E+01  6.7886E-18  4.8962E+00  2.4092E-02
  3.5618E+01  1.3378E-18  4.8722E+00  2.3580E-02
  3.5698E+01 -6.2314E-20  4.8486E+00  2.3378E-02
  3.5778E+01 -5.7063E-19  4.8259E+00  2.3134E-02
  3.5857E+01  2.7224E-18  4.8039E+00  2.2568E-02
  3.5937E+01  1.6097E-18  4.7823E+00  2.1857E-02
  3.6016E+01 -9.5303E-19  4.7610E+00  2.1363E-02
  3.6096E+01 -4.0961E-19  4.7404E+00  2.1167E-02
  3.6176E+01  3.1787E-20  4.7200E+00  2.1129E-02
  3.6255E+01 -9.0205E-19  4.6995E+00  2.1110E-02
  3.6335E+01 -2.7112E-18  4.6789E+00  2.0988E-02
  3.6417E+01  3.1211E-18  4.6575E+00  2.0858E-02
  3.6501E+01  9.9243E-19  4.6357E+00  2.1197E-02
  3.6585E+01 -1.6932E-18  4.6140E+00  2.1707E-02
  3.6668E+01 -3.2065E-18  4.5924E+00  2.1939E-02
  3.6752E+01 -2.7044E-18  4.5711E+00  2.2000E-02
  3.6835E+01  2.4924E-18  4.5500E+00  2.2207E-02
  3.6919E+01  7.9102E-19  4.5291E+00  2.2578E-02
  3.7003E+01  1.9995E-18  4.5083E+00  2.3117E-02
  3.7086E+01  9.5289E-19  4.4880E+00  2.3669E-02
  3.7170E+01 -1.8826E-18  4.4681E+00  2.3957E-02
  3.7256E+01 -5.1894E-19  4.4479E+00  2.3825E-02
  3.7344E+01 -2.2158E-19  4.4274E+00  2.3476E-02
  3.7432E+01 -3.1205E-19  4.4069E+00  2.3284E-02
  3.7520E+01  1.1835E-19  4.3864E+00  2.3283E-02
  3.7608E+01  7.3848E-19  4.3659E+00  2.3206E-02
  3.7695E+01  3.8279E-18  4.3450E+00  2.2908E-02
  3.7783E+01  2.9214E-18  4.3241E+00  2.2608E-02
  3.7871E+01  1.3423E-19  4.3034E+00  2.2663E-02
  3.7959E+01 -2.9969E-18  4.2832E+00  2.3137E-02
  3.8047E+01  3.0281E-18  4.2636E+00  2.3619E-02
