# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 17:08:36 2019
# diag: nrgsummary, run(s): act, time window: 0-1506.8261(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt2_P/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  6.3778E+01  1.1306E-18  1.5423E+00  7.5015E-03
  6.3920E+01 -7.0505E-19  1.5358E+00  7.2810E-03
  6.4061E+01 -1.3300E-18  1.5294E+00  7.0647E-03
  6.4193E+01 -7.2855E-19  1.5232E+00  6.9628E-03
  6.4317E+01  1.4388E-18  1.5172E+00  6.9385E-03
  6.4442E+01  4.0683E-19  1.5112E+00  6.8735E-03
  6.4567E+01 -7.2180E-19  1.5050E+00  6.7458E-03
  6.4692E+01  6.2845E-19  1.4988E+00  6.6685E-03
  6.4816E+01  1.7038E-18  1.4929E+00  6.6442E-03
  6.4941E+01 -1.9629E-18  1.4871E+00  6.5560E-03
  6.5066E+01 -1.5758E-18  1.4813E+00  6.4035E-03
  6.5191E+01  4.1180E-18  1.4754E+00  6.2957E-03
  6.5316E+01  9.5725E-20  1.4697E+00  6.1462E-03
  6.5440E+01  1.4512E-18  1.4640E+00  5.9050E-03
  6.5570E+01  1.0577E-19  1.4582E+00  5.5882E-03
  6.5701E+01  5.9763E-19  1.4522E+00  5.3035E-03
  6.5832E+01  1.2227E-18  1.4461E+00  5.1337E-03
  6.5963E+01 -1.1318E-19  1.4400E+00  5.0963E-03
  6.6094E+01 -2.4108E-18  1.4340E+00  5.1540E-03
  6.6225E+01 -4.4882E-19  1.4282E+00  5.2845E-03
  6.6356E+01  2.1746E-19  1.4225E+00  5.3980E-03
  6.6487E+01  1.3701E-18  1.4170E+00  5.4180E-03
  6.6618E+01 -1.2185E-18  1.4117E+00  5.3895E-03
  6.6749E+01 -9.0462E-19  1.4065E+00  5.3295E-03
  6.6884E+01 -6.5120E-20  1.4010E+00  5.2267E-03
  6.7022E+01 -5.9193E-19  1.3953E+00  5.1713E-03
  6.7160E+01  1.2312E-18  1.3896E+00  5.2700E-03
  6.7297E+01  1.9276E-18  1.3840E+00  5.5747E-03
  6.7435E+01  2.2128E-19  1.3785E+00  5.9602E-03
  6.7572E+01  1.4501E-18  1.3730E+00  6.3803E-03
  6.7710E+01  8.9243E-19  1.3674E+00  6.7475E-03
  6.7847E+01 -2.2444E-18  1.3617E+00  6.9788E-03
  6.7985E+01  4.6008E-19  1.3559E+00  7.1440E-03
  6.8123E+01  1.4010E-19  1.3501E+00  7.2613E-03
  6.8265E+01 -6.3687E-21  1.3441E+00  7.3370E-03
  6.8409E+01 -1.7573E-19  1.3380E+00  7.4273E-03
  6.8554E+01 -4.9998E-19  1.3320E+00  7.5002E-03
  6.8698E+01 -9.1680E-20  1.3260E+00  7.5090E-03
  6.8843E+01  1.1798E-19  1.3199E+00  7.4307E-03
  6.8987E+01 -2.2023E-18  1.3138E+00  7.3612E-03
  6.9132E+01 -1.0701E-20  1.3076E+00  7.3753E-03
  6.9276E+01  4.4547E-20  1.3015E+00  7.4200E-03
  6.9421E+01 -1.5098E-18  1.2953E+00  7.4207E-03
  6.9565E+01 -4.3953E-19  1.2890E+00  7.3640E-03
  6.9715E+01  7.2983E-19  1.2825E+00  7.2735E-03
  6.9866E+01 -5.0840E-19  1.2759E+00  7.1755E-03
  7.0018E+01 -1.6212E-18  1.2693E+00  7.0248E-03
  7.0170E+01  1.5540E-18  1.2627E+00  6.8130E-03
  7.0321E+01 -5.1583E-19  1.2560E+00  6.5933E-03
  7.0473E+01  5.4565E-20  1.2494E+00  6.4288E-03
  7.0625E+01  6.1368E-19  1.2428E+00  6.3763E-03
  7.0776E+01  1.5338E-19  1.2364E+00  6.3175E-03
  7.0928E+01 -2.3951E-19  1.2301E+00  6.1835E-03
  7.1080E+01  1.6972E-18  1.2241E+00  6.0230E-03
  7.1237E+01  3.3445E-19  1.2181E+00  5.8950E-03
  7.1396E+01 -1.5578E-20  1.2121E+00  5.8445E-03
  7.1555E+01 -1.4266E-19  1.2065E+00  5.7835E-03
  7.1714E+01  6.8060E-19  1.2010E+00  5.6420E-03
  7.1874E+01  4.0242E-19  1.1956E+00  5.4643E-03
  7.2033E+01 -2.3826E-19  1.1903E+00  5.3407E-03
  7.2192E+01 -1.0240E-19  1.1851E+00  5.2918E-03
  7.2351E+01  7.9467E-21  1.1800E+00  5.2822E-03
  7.2511E+01 -2.2551E-19  1.1749E+00  5.2775E-03
  7.2670E+01 -6.7780E-19  1.1697E+00  5.2470E-03
  7.2835E+01  7.8028E-19  1.1644E+00  5.2145E-03
  7.3002E+01  2.4811E-19  1.1589E+00  5.2993E-03
  7.3169E+01 -4.2330E-19  1.1535E+00  5.4268E-03
  7.3336E+01 -8.0163E-19  1.1481E+00  5.4848E-03
  7.3504E+01 -6.7610E-19  1.1428E+00  5.5000E-03
  7.3671E+01  6.2310E-19  1.1375E+00  5.5517E-03
  7.3838E+01  1.9775E-19  1.1323E+00  5.6445E-03
  7.4005E+01  4.9988E-19  1.1271E+00  5.7793E-03
  7.4172E+01  2.3822E-19  1.1220E+00  5.9173E-03
  7.4340E+01 -4.7065E-19  1.1170E+00  5.9892E-03
  7.4513E+01 -1.2973E-19  1.1120E+00  5.9562E-03
  7.4688E+01 -5.5395E-20  1.1069E+00  5.8690E-03
  7.4864E+01 -7.8013E-20  1.1017E+00  5.8210E-03
  7.5040E+01  2.9588E-20  1.0966E+00  5.8207E-03
  7.5215E+01  1.8462E-19  1.0915E+00  5.8015E-03
  7.5391E+01  9.5697E-19  1.0862E+00  5.7270E-03
  7.5566E+01  7.3035E-19  1.0810E+00  5.6520E-03
  7.5742E+01  3.3557E-20  1.0759E+00  5.6657E-03
  7.5917E+01 -7.4922E-19  1.0708E+00  5.7842E-03
  7.6093E+01  7.5702E-19  1.0659E+00  5.9047E-03
  7.6275E+01  3.6365E-19  1.0610E+00  5.9722E-03
  7.6459E+01 -2.6813E-19  1.0562E+00  5.9638E-03
  7.6643E+01 -6.8532E-19  1.0517E+00  5.8565E-03
  7.6828E+01  4.3343E-19  1.0472E+00  5.6075E-03
  7.7012E+01  5.3285E-19  1.0429E+00  5.2195E-03
  7.7197E+01  1.9147E-19  1.0386E+00  4.7970E-03
  7.7381E+01 -1.0070E-19  1.0344E+00  4.4485E-03
  7.7565E+01  2.1912E-20  1.0303E+00  4.2042E-03
  7.7750E+01 -5.9495E-19  1.0265E+00  4.0010E-03
