# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 11:04:43 2019
# diag: nrgsummary, run(s): act, time window: 0-3245.2327(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xlms05/ITGa_NL/omt1/
# normalization: L_T,ions=5.5306m
#
#  t          G_tot       Q_tot       P_tot     
  4.1308E+01 -2.1529E-20  4.4012E-02 -3.2025E-04
  4.1574E+01  4.3679E-20  4.3753E-02 -2.6638E-04
  4.1840E+01  7.9431E-20  4.3507E-02 -2.2619E-04
  4.2106E+01 -1.8586E-20  4.3278E-02 -2.0245E-04
  4.2376E+01 -1.1785E-20  4.3059E-02 -1.9158E-04
  4.2655E+01 -3.2487E-20  4.2842E-02 -1.8884E-04
  4.2935E+01  2.0023E-20  4.2632E-02 -1.8872E-04
  4.3214E+01 -6.2178E-20  4.2428E-02 -1.8609E-04
  4.3493E+01  1.7028E-20  4.2232E-02 -1.7888E-04
  4.3773E+01  2.0947E-20  4.2039E-02 -1.6633E-04
  4.4052E+01  2.8829E-20  4.1851E-02 -1.5010E-04
  4.4331E+01 -8.0725E-20  4.1670E-02 -1.3213E-04
  4.4611E+01  2.7392E-20  4.1501E-02 -1.1141E-04
  4.4890E+01  5.3282E-21  4.1346E-02 -8.8725E-05
  4.5174E+01  1.2972E-21  4.1202E-02 -6.6353E-05
  4.5467E+01 -1.5847E-20  4.1066E-02 -4.2486E-05
  4.5760E+01  5.4391E-21  4.0941E-02 -1.6106E-05
  4.6054E+01 -6.5036E-20  4.0830E-02  1.0607E-05
  4.6347E+01  7.9466E-20  4.0730E-02  3.6477E-05
  4.6640E+01  1.9134E-20  4.0641E-02  6.3559E-05
  4.6934E+01  2.0578E-20  4.0562E-02  9.3549E-05
  4.7227E+01  8.3652E-21  4.0490E-02  1.2552E-04
  4.7520E+01 -1.3928E-20  4.0426E-02  1.5913E-04
  4.7814E+01  5.4765E-21  4.0370E-02  1.9433E-04
  4.8112E+01 -4.2463E-20  4.0324E-02  2.3248E-04
  4.8420E+01  3.4997E-20  4.0291E-02  2.7403E-04
  4.8728E+01 -2.1659E-21  4.0274E-02  3.1723E-04
  4.9036E+01  1.3396E-20  4.0273E-02  3.5997E-04
  4.9344E+01 -2.1796E-20  4.0281E-02  4.0174E-04
  4.9652E+01 -1.4455E-20  4.0290E-02  4.4178E-04
  4.9960E+01 -1.2146E-21  4.0295E-02  4.7586E-04
  5.0268E+01 -3.2809E-20  4.0296E-02  5.0233E-04
  5.0576E+01  3.8407E-20  4.0295E-02  5.2275E-04
  5.0884E+01 -5.6877E-20  4.0295E-02  5.3939E-04
  5.1196E+01  1.9462E-20  4.0296E-02  5.5358E-04
  5.1520E+01 -1.5682E-20  4.0300E-02  5.6442E-04
  5.1843E+01 -1.7186E-21  4.0306E-02  5.6979E-04
  5.2166E+01  4.8438E-20  4.0317E-02  5.6831E-04
  5.2490E+01  2.1417E-20  4.0335E-02  5.5818E-04
  5.2813E+01  5.4681E-21  4.0364E-02  5.3992E-04
  5.3137E+01  2.8338E-20  4.0405E-02  5.1931E-04
  5.3460E+01 -8.8158E-21  4.0456E-02  4.9986E-04
  5.3783E+01 -5.2156E-20  4.0516E-02  4.8258E-04
  5.4107E+01 -5.1243E-20  4.0585E-02  4.6703E-04
  5.4435E+01  4.3043E-20  4.0660E-02  4.5039E-04
  5.4775E+01  3.6239E-20  4.0739E-02  4.2955E-04
  5.5114E+01 -4.6055E-21  4.0815E-02  4.0482E-04
  5.5454E+01  4.2033E-20  4.0889E-02  3.7902E-04
  5.5793E+01 -1.0773E-21  4.0963E-02  3.5431E-04
  5.6133E+01 -2.4235E-20  4.1042E-02  3.3061E-04
  5.6473E+01 -8.7860E-21  4.1131E-02  3.0571E-04
  5.6812E+01  2.7128E-20  4.1230E-02  2.7749E-04
  5.7152E+01  4.6160E-20  4.1335E-02  2.4644E-04
  5.7491E+01  1.0742E-20  4.1441E-02  2.1721E-04
  5.7836E+01 -9.0345E-22  4.1545E-02  1.9195E-04
  5.8193E+01 -1.3272E-20  4.1648E-02  1.6857E-04
  5.8549E+01 -6.4431E-20  4.1742E-02  1.4555E-04
  5.8906E+01 -1.9182E-20  4.1827E-02  1.2110E-04
  5.9262E+01  5.4766E-20  4.1902E-02  9.4139E-05
  5.9619E+01  5.4936E-20  4.1970E-02  6.5395E-05
  5.9975E+01 -2.8971E-20  4.2031E-02  3.5063E-05
  6.0332E+01 -2.8724E-20  4.2089E-02  1.2691E-06
  6.0688E+01  2.2689E-20  4.2148E-02 -3.5617E-05
  6.1045E+01  4.9059E-22  4.2206E-02 -7.1271E-05
  6.1407E+01 -1.2172E-20  4.2265E-02 -9.9752E-05
  6.1781E+01  5.3341E-20  4.2325E-02 -1.2014E-04
  6.2156E+01 -6.3567E-21  4.2382E-02 -1.3324E-04
  6.2530E+01 -1.9077E-20  4.2435E-02 -1.4298E-04
  6.2904E+01  2.1730E-20  4.2486E-02 -1.5262E-04
  6.3279E+01 -3.7739E-20  4.2536E-02 -1.6446E-04
  6.3653E+01 -6.3173E-20  4.2585E-02 -1.7785E-04
  6.4028E+01  3.6042E-20  4.2636E-02 -1.9026E-04
  6.4402E+01  2.1178E-20  4.2690E-02 -1.9970E-04
  6.4776E+01  1.1515E-21  4.2750E-02 -2.0580E-04
  6.5156E+01 -5.4384E-20  4.2815E-02 -2.0951E-04
  6.5549E+01 -1.4676E-20  4.2886E-02 -2.1047E-04
  6.5943E+01 -3.7686E-20  4.2963E-02 -2.0888E-04
  6.6336E+01 -3.7594E-21  4.3048E-02 -2.0594E-04
  6.6729E+01  1.7126E-20  4.3141E-02 -1.9982E-04
  6.7122E+01 -5.2656E-21  4.3241E-02 -1.8777E-04
  6.7515E+01  6.4273E-20  4.3342E-02 -1.7306E-04
  6.7908E+01  3.0559E-21  4.3447E-02 -1.6063E-04
  6.8301E+01 -1.7535E-20  4.3554E-02 -1.5169E-04
  6.8694E+01 -4.0669E-21  4.3663E-02 -1.4408E-04
  6.9093E+01  1.9047E-20  4.3779E-02 -1.3634E-04
  6.9506E+01 -3.8046E-20  4.3903E-02 -1.2772E-04
  6.9919E+01 -3.5659E-20  4.4032E-02 -1.1889E-04
  7.0332E+01 -1.8521E-20  4.4170E-02 -1.1030E-04
  7.0744E+01  2.7222E-20  4.4317E-02 -1.0098E-04
  7.1157E+01  1.8409E-20  4.4475E-02 -8.7657E-05
  7.1570E+01 -1.5177E-20  4.4645E-02 -6.9616E-05
  7.1983E+01 -8.1314E-20  4.4822E-02 -4.9012E-05
  7.2395E+01  5.1634E-20  4.5004E-02 -2.7587E-05
  7.2808E+01 -1.7040E-20  4.5188E-02 -6.6137E-06
  7.3227E+01 -1.7817E-21  4.5378E-02  1.3736E-05
  7.3660E+01 -5.9294E-20  4.5579E-02  3.3835E-05
  7.4094E+01  4.7083E-21  4.5784E-02  5.2090E-05
  7.4527E+01 -4.1478E-21  4.5996E-02  6.7956E-05
  7.4961E+01 -6.1134E-23  4.6217E-02  8.3125E-05
  7.5394E+01  3.2547E-20  4.6446E-02  1.0044E-04
  7.5827E+01 -3.3542E-20  4.6686E-02  1.2189E-04
  7.6261E+01 -4.3492E-20  4.6934E-02  1.4732E-04
  7.6694E+01 -3.4179E-21  4.7192E-02  1.7748E-04
  7.7128E+01  9.7949E-22  4.7458E-02  2.1280E-04
  7.7567E+01 -7.2180E-22  4.7739E-02  2.5336E-04
  7.8023E+01  7.0355E-21  4.8040E-02  2.9749E-04
  7.8478E+01  2.6727E-20  4.8350E-02  3.4176E-04
  7.8933E+01  1.1849E-20  4.8668E-02  3.8742E-04
  7.9388E+01  4.8813E-21  4.8992E-02  4.3659E-04
  7.9843E+01  1.3978E-20  4.9323E-02  4.9026E-04
  8.0298E+01  6.5238E-22  4.9659E-02  5.4821E-04
  8.0753E+01  1.6104E-20  4.9999E-02  6.0859E-04
  8.1208E+01 -4.7281E-20  5.0342E-02  6.6806E-04
  8.1663E+01  7.5994E-20  5.0688E-02  7.2444E-04
  8.2125E+01 -3.7166E-20  5.1042E-02  7.7709E-04
  8.2603E+01 -1.4359E-21  5.1412E-02  8.2747E-04
  8.3081E+01 -1.1978E-22  5.1788E-02  8.7876E-04
  8.3558E+01 -4.8966E-20  5.2173E-02  9.3563E-04
  8.4036E+01  5.1408E-20  5.2566E-02  9.9932E-04
  8.4514E+01 -5.6536E-20  5.2966E-02  1.0682E-03
  8.4992E+01 -2.8083E-20  5.3371E-02  1.1384E-03
  8.5470E+01  4.0364E-20  5.3781E-02  1.2070E-03
  8.5947E+01  2.4287E-20  5.4198E-02  1.2738E-03
  8.6425E+01 -6.2221E-20  5.4620E-02  1.3380E-03
  8.6910E+01 -2.1758E-20  5.5053E-02  1.4015E-03
  8.7412E+01  4.3360E-20  5.5503E-02  1.4686E-03
  8.7914E+01  3.7648E-20  5.5955E-02  1.5391E-03
  8.8415E+01 -6.5526E-21  5.6411E-02  1.6152E-03
  8.8917E+01 -1.9694E-20  5.6872E-02  1.6967E-03
  8.9419E+01  3.3780E-20  5.7339E-02  1.7805E-03
  8.9921E+01  1.8351E-20  5.7815E-02  1.8653E-03
  9.0422E+01  1.0888E-20  5.8302E-02  1.9514E-03
  9.0924E+01  1.3125E-20  5.8798E-02  2.0359E-03
  9.1426E+01  4.4331E-20  5.9301E-02  2.1162E-03
  9.1935E+01  1.1525E-20  5.9816E-02  2.1918E-03
  9.2462E+01 -8.4661E-20  6.0355E-02  2.2629E-03
  9.2988E+01 -7.4997E-20  6.0903E-02  2.3270E-03
  9.3515E+01 -2.2271E-20  6.1462E-02  2.3863E-03
  9.4042E+01  4.5102E-20  6.2033E-02  2.4431E-03
  9.4569E+01  3.6503E-20  6.2620E-02  2.4994E-03
