# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 16:07:47 2019
# diag: nrgsummary, run(s): act, time window: 0-1606.3965(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_P/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  1.0788E+02  1.3424E-20  2.8906E-01  4.0004E-03
  1.0823E+02  8.1535E-20  2.8760E-01  3.9824E-03
  1.0858E+02 -1.0913E-20  2.8619E-01  3.9930E-03
  1.0893E+02 -1.9817E-20  2.8482E-01  4.0115E-03
  1.0929E+02  4.7488E-21  2.8349E-01  4.0156E-03
  1.0964E+02  7.4468E-22  2.8220E-01  3.9956E-03
  1.0999E+02 -4.9448E-20  2.8093E-01  3.9592E-03
  1.1034E+02  5.6555E-20  2.7966E-01  3.9209E-03
  1.1071E+02 -1.1645E-19  2.7837E-01  3.8863E-03
  1.1108E+02 -1.6589E-19  2.7710E-01  3.8629E-03
  1.1145E+02  4.1407E-20  2.7588E-01  3.8564E-03
  1.1182E+02 -3.7941E-20  2.7471E-01  3.8703E-03
  1.1219E+02  4.6830E-20  2.7359E-01  3.9062E-03
  1.1256E+02 -1.2757E-19  2.7250E-01  3.9634E-03
  1.1293E+02 -1.1006E-19  2.7145E-01  4.0365E-03
  1.1330E+02  6.9661E-20  2.7041E-01  4.1126E-03
  1.1367E+02 -2.0424E-20  2.6937E-01  4.1806E-03
  1.1404E+02  2.0776E-21  2.6833E-01  4.2395E-03
  1.1441E+02 -1.9171E-20  2.6729E-01  4.2879E-03
  1.1478E+02  1.1185E-19  2.6626E-01  4.3242E-03
  1.1515E+02 -2.8841E-20  2.6524E-01  4.3519E-03
  1.1552E+02  3.5742E-21  2.6421E-01  4.3735E-03
  1.1589E+02  2.1270E-19  2.6318E-01  4.3811E-03
  1.1626E+02 -1.4129E-19  2.6213E-01  4.3640E-03
  1.1663E+02 -7.1520E-20  2.6106E-01  4.3212E-03
  1.1700E+02 -3.6477E-20  2.5997E-01  4.2552E-03
  1.1737E+02 -1.2730E-19  2.5887E-01  4.1694E-03
  1.1774E+02 -1.3509E-19  2.5777E-01  4.0691E-03
  1.1811E+02 -7.8000E-20  2.5667E-01  3.9611E-03
  1.1849E+02  1.5141E-19  2.5561E-01  3.8493E-03
  1.1886E+02  5.7904E-21  2.5459E-01  3.7389E-03
  1.1923E+02  1.7234E-20  2.5362E-01  3.6272E-03
