# CREATED BY GENE DIAGNOSTICS TOOL on Wed Feb 20 16:40:47 2019
# diag: nrgsummary, run(s): act, time window: 0-2000(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms036/ITGa_NL/omt1_P/
# normalization: L_ref=5.4832m
#
#  t          G_tot       Q_tot       P_tot     
  2.1458E+03 -2.7200E-19  9.8745E-01 -2.8132E-03
  2.1543E+03 -3.8738E-19  9.8816E-01 -4.2044E-03
  2.1628E+03 -2.2116E-20  9.9878E-01 -1.9279E-03
  2.1712E+03  2.1448E-19  1.0001E+00  4.5031E-03
  2.1797E+03  1.4292E-19  1.0013E+00  1.2904E-03
  2.1881E+03 -2.7674E-20  1.0014E+00 -9.6228E-04
  2.1966E+03  7.1695E-20  1.0062E+00 -4.8764E-03
  2.2050E+03  2.1389E-19  9.9470E-01  1.0106E-03
  2.2135E+03 -5.4316E-19  9.8471E-01 -2.8741E-03
  2.2220E+03 -6.0792E-19  9.8295E-01 -1.9654E-03
  2.2304E+03  3.4199E-20  9.7999E-01 -4.8827E-03
  2.2389E+03 -5.7611E-19  9.7491E-01 -3.9544E-03
  2.2473E+03  8.2889E-20  9.7682E-01  2.2840E-03
  2.2558E+03  2.7911E-19  9.7501E-01 -3.4775E-03
  2.2642E+03 -7.8460E-20  9.7486E-01 -6.5009E-03
  2.2727E+03  4.2173E-19  9.8792E-01  4.1809E-04
  2.2812E+03  3.3834E-19  1.0049E+00 -8.7738E-03
  2.2896E+03  2.2489E-19  1.0009E+00 -9.9344E-03
  2.2981E+03 -5.1802E-19  9.9829E-01 -3.9374E-03
  2.3065E+03 -3.2984E-19  9.9913E-01 -2.0238E-03
  2.3150E+03 -3.6714E-19  1.0030E+00 -1.6738E-03
  2.3235E+03 -8.4268E-19  9.7460E-01 -6.5040E-04
  2.3319E+03  6.4349E-19  9.6682E-01 -1.4962E-03
  2.3404E+03  1.4561E-19  9.6294E-01  3.8614E-03
